time,DS_mean,DI_mean,ES_mean,EI_mean,active_mean,infected_mean,DS_std,DI_std,ES_std,EI_std,active_std,infected_std
0,30.42,0.0,62.32,7.26,69.58,7.26,4.5698577658391075,0.0,5.255244999046191,2.086240638085645,4.5698577658391075,2.086240638085645
1,40.4,2.32,36.6,20.68,57.28,23.0,4.591296113299598,1.3332666649999168,6.241794613730895,6.074339470263413,4.400181814425399,6.764613810115105
2,39.4,7.9,30.32,22.38,52.7,30.28,5.571355310873647,3.144837038703278,4.487493732586153,3.2856658381521395,4.450842616853577,4.08431144747802
3,36.5,12.2,28.4,22.9,51.3,35.1,4.364630568559039,2.7422618401604173,4.686149805543992,4.090232267243511,4.378355855797928,5.30754180388624
4,34.32,15.44,27.8,22.44,50.24,37.88,4.818464485704963,3.1759093186046736,4.476605857119878,3.666933323637069,4.51025498170558,4.092138805074921
5,32.24,17.94,26.46,23.36,49.82,41.3,4.61978354471289,3.3906341589738047,4.557236004421979,4.362384668962608,5.05841872525397,5.068530358989675
6,31.16,19.76,26.84,22.24,49.08,42.0,3.921020275387517,4.388895077351474,4.588507382580963,3.987781338037481,4.934936676392109,4.381780460041329
7,29.6,20.64,26.34,23.42,49.76,44.06,4.27551166528639,3.814498656442285,3.3681448899950848,3.5332138344572352,4.159615366833814,4.522875191733683
8,28.36,21.02,26.78,23.84,50.62,44.86,4.52442261509687,4.207089255055092,4.433012519720647,3.4372081694305336,4.625537806569091,4.639008514758299
9,27.86,21.34,26.86,23.94,50.8,45.28,5.253608283836929,3.91208384368229,4.9031010595336495,4.173296059471458,6.257795138864806,4.707610859023927
10,27.38,22.18,26.1,24.34,50.44,46.52,4.223221519172301,4.4257880654184065,3.8587562763149474,5.494033126947817,5.765969129296479,5.766246612832303
11,27.06,23.3,25.82,23.82,49.64,47.12,4.863784534701347,4.215447781671599,4.594300817317038,3.891991777997482,5.283029433951698,4.434591300221476
12,27.32,23.14,25.3,24.24,49.54,47.38,4.640861988898183,3.6000555551268927,3.330165161069343,4.60677761564415,4.805039021693789,5.157092203945941
13,26.38,23.22,26.42,23.98,50.4,47.2,4.45371754829603,4.360229351765799,4.695061234957431,3.4437769962644214,5.126402247190518,4.595650117230422
14,26.54,23.86,25.18,24.42,49.6,48.28,4.0802450906777645,3.6111494015063954,3.771949098277971,4.0054462922376075,4.732863826479693,4.280373815451169
15,26.32,23.7,25.72,24.26,49.98,47.96,4.120388331213455,3.4539832078341086,3.475859605910458,3.767280186022802,4.192803358136415,4.233013111248299
16,25.72,23.78,26.0,24.5,50.5,48.28,3.857667689161419,4.34644682470636,3.8366652186501757,4.006245124802026,4.441846462902562,4.878688348316584
17,25.92,24.06,25.7,24.32,50.02,48.38,4.353573245048255,3.7810580529793505,3.5846896657869842,4.235280392134623,4.896896976657769,4.103120763516473
18,25.82,23.84,25.88,24.46,50.34,48.3,3.7983680706324394,3.6241412775994255,4.5150415280482195,4.437161254676237,4.9136951472389905,4.904079934095692
19,25.78,23.34,25.9,24.98,50.88,48.32,4.153504544357692,3.845048764320161,4.450842616853577,3.016554325716678,4.264457761544837,3.8649191453379723
20,26.08,24.46,26.0,23.46,49.46,47.92,3.751479708061874,3.3239133562714893,3.6,4.109549853694442,4.350678108065455,4.46694526494337
21,25.78,24.08,25.44,24.7,50.14,48.78,3.4192981736022965,3.3990586932266997,4.0504814528645845,4.286023798347368,4.862139446786774,4.031327324839798
22,25.6,23.86,25.96,24.58,50.54,48.44,3.1685959035509716,3.8471287995074976,4.098585121721885,3.852739285235896,4.318379325626688,4.6396551595996876
23,26.0,24.48,25.58,23.94,49.52,48.42,4.24735211631906,4.2248786964834855,4.138067181668273,3.668296607418762,4.800999895855029,4.459103048820469
24,26.16,24.18,24.84,24.82,49.66,49.0,3.75425092395274,3.7983680706324394,4.076076544914239,5.191107781581885,5.47945252739724,4.98798556533597
25,25.7,24.42,26.08,23.8,49.88,48.22,4.69148164229596,3.4588437374359655,4.412890209375257,4.626013402488151,5.515940536300223,4.553196679257333
26,25.7,24.02,25.14,25.14,50.28,49.16,3.9357337308308855,4.14482810258761,4.237971212738472,4.331327741005061,4.931693421128284,4.272516822670216
27,25.88,23.7,26.28,24.14,50.42,47.84,4.492838746271671,4.592385001282014,4.103851849177794,5.329202566988798,5.1887956213364195,5.654591055063133
28,25.54,24.02,25.58,24.86,50.44,48.88,4.557236004421979,4.230791888051219,4.845988031351294,3.709501314193055,5.208301066566717,4.85238085891864
29,25.16,23.92,26.82,24.1,50.92,48.02,4.487137171961652,4.043958456759911,4.646245796339234,4.8218253804964775,4.511496425799316,5.732329369462296
30,25.56,23.9,25.14,25.4,50.54,49.3,4.67829028599124,4.27668095606862,4.494485510044504,3.2924155266308657,4.205757957847789,4.355456348076514
31,25.64,23.94,26.12,24.3,50.42,48.24,4.475533487753164,3.905944188029317,4.798499765551729,4.215447781671598,5.219540209635328,5.394664030317366
32,25.58,24.5,25.32,24.6,49.92,49.1,4.7585291845275055,4.1340053217188775,3.89070687664851,3.9999999999999996,4.394724109656941,4.419275958796871
33,25.14,23.96,26.04,24.86,50.9,48.82,4.481115932443614,3.4115099296352636,3.549422488236642,4.084164541249532,4.729693436154187,4.366646310385122
34,25.34,24.58,26.4,23.68,50.08,48.26,3.5361561051514676,3.418128142712031,3.5440090293338695,3.781216735390872,3.9891853805006354,4.385476028893557
35,25.48,24.04,25.22,25.26,50.48,49.3,4.124269632310671,4.13743882129996,3.961262425035736,3.4630044758850658,4.405632758185821,4.592385001282014
36,24.66,24.4,26.2,24.74,50.94,49.14,4.637283687677518,4.132795663954365,3.5270384177096794,4.246457347012919,4.738818418129144,5.2383585215217945
37,24.24,24.8,26.82,24.14,50.96,48.94,4.254691528183917,4.331281565541543,4.320601809933427,3.0133702062640757,4.694507428900289,4.451561523780167
38,24.66,24.34,25.28,25.72,51.0,50.06,3.942638710305574,4.037870726013898,3.810721716420657,4.74147656326592,5.317894320123332,4.751462932613491
39,25.68,25.12,25.82,23.38,49.2,48.5,4.785143676003888,3.9326327059617454,4.452819331614522,3.0782462539569506,5.023942674832188,4.592385001282014
40,25.96,25.12,24.62,24.3,48.92,49.42,5.087081678133347,4.361834476455979,3.261226763044852,4.295346318982906,5.369692728639135,5.138443344048857
41,24.94,24.62,26.06,24.38,50.44,49.0,4.438062640387131,4.312261587612699,4.017013816257046,3.862071982757442,4.3916283995802745,4.7833042972405595
42,25.68,24.32,25.3,24.7,50.0,49.02,4.277569403294352,5.143695169817123,4.754997371187496,4.1436698710201325,5.582114294781145,5.4202951949132805
43,25.24,25.1,25.78,23.88,49.66,48.98,3.707074318111251,4.6097722286464435,4.139033703655963,3.374255473434103,4.954230515428203,4.315043452851895
44,25.12,24.98,25.04,24.86,49.9,49.84,4.207802276723563,4.9172756684977506,3.762764940838054,3.6878720151328457,4.648655719667784,5.197537878649852
45,25.42,24.32,25.28,24.98,50.26,49.3,4.079656848314574,5.442205435299186,4.569638935408355,3.962272075463774,5.102195605815207,5.514526271584895
46,25.9,24.06,25.78,24.26,50.04,48.32,4.419275958796871,5.092779201968214,4.7803347163143295,4.448865023801014,5.403554385772387,5.2016920324063785
47,25.72,24.84,25.62,23.82,49.44,48.66,4.574013554855298,4.838842836877428,4.103120763516473,5.101725198401027,4.964514074912065,5.891044050081446
48,26.54,24.94,24.44,24.08,48.52,49.02,5.189258135803228,4.442566825608817,3.7103099600976734,4.344375674363349,4.657209464904923,5.5190216524308005
49,25.62,25.02,25.8,23.56,49.36,48.58,4.63417738115407,4.451920933709403,4.219004621945797,4.060344812943846,4.8404958423698705,5.650097344294167
50,25.54,25.88,24.34,24.24,48.58,50.12,4.9242664428318665,5.69434807506531,4.310962769498247,4.420678680926719,6.069892915035652,5.5520806910562825
51,24.66,26.16,25.14,24.04,49.18,50.2,3.8084642574140037,5.270142313068974,4.05467631260499,3.9646437418764378,5.144667141808107,4.979959839195494
52,24.78,25.84,25.0,24.38,49.38,50.22,4.20613837147567,4.392539129023212,4.507771067833858,3.984419656612491,5.516846925554487,4.267505125948883
53,24.82,25.18,25.34,24.66,50.0,49.84,4.29739455949765,4.4257880654184065,3.586697645467206,4.693016087762751,5.8753723286273525,4.553504145161174
54,24.24,25.42,25.72,24.62,50.34,50.04,4.264082550795657,4.499288832693451,4.132989232988637,4.326153025495053,5.833043802338535,4.72
55,24.52,25.26,24.98,25.24,50.22,50.5,3.869056732589999,4.421809584321785,3.7761885546142953,3.586418826629149,5.216473904851821,4.491102314577124
56,24.12,24.98,26.84,24.06,50.9,49.04,3.9529229691457437,4.571608032191737,4.1102797958289905,4.105654637204644,6.129437168288782,4.427008018967212
57,25.2,25.28,24.62,24.9,49.52,50.18,4.13763217311544,4.354491933624405,3.898153408987389,3.8223029707232787,5.724473774942112,3.3026655900953696
58,25.32,25.86,25.02,23.8,48.82,49.66,3.977134646953759,3.924334338457925,3.501371159988612,4.317406628984581,4.403135246616892,5.424426236939719
59,24.98,25.2,25.48,24.34,49.82,49.54,4.230791888051219,4.9396356140913875,4.587984306860694,3.7926771547285694,5.160193794810423,4.932382791308882
60,25.0,24.68,25.44,24.88,50.32,49.56,4.256759330758553,4.632234881782226,4.472851439518196,4.179186523714873,5.304488665272083,5.303432850522386
61,25.06,25.24,25.7,24.0,49.7,49.24,3.9820095429318094,4.598086558558896,4.224926034855522,3.57211421989835,4.56618002273235,5.014219779786283
62,25.28,25.58,24.8,24.34,49.14,49.92,3.8937899275641463,5.087592750997273,3.5552777669262356,3.9273909914853142,4.17137866897744,4.676922064777219
63,25.34,25.54,24.98,24.14,49.12,49.68,4.254926556357936,4.490924181056723,4.649688161586753,3.9446672863500156,4.881147406092138,5.47883199231369
64,25.74,25.72,24.88,23.66,48.54,49.38,4.417284233553462,4.275698773300102,4.057782645731533,3.663932313785286,4.437161254676237,4.828622992116904
65,25.94,25.6,24.84,23.62,48.46,49.22,4.2960912467032175,3.97994974842648,4.0858781185933575,3.8204188252075193,4.964715500408861,4.548802040098031
66,25.72,26.04,25.08,23.16,48.24,49.2,4.427369422128676,4.147095369050488,4.189701660023061,3.2641078413557354,5.3425087739750134,4.711687595755898
67,26.28,24.98,24.56,24.18,48.74,49.16,4.595824191589578,3.875512869285819,3.5392654605157827,4.380365281571847,5.275642141009945,4.627569556473463
68,25.56,24.7,26.14,23.6,49.74,48.3,3.7691378324492195,4.253234063627347,4.630377954335909,3.4525353003264136,4.462331229301563,4.708502946797421
69,25.74,24.6,24.8,24.86,49.66,49.46,4.511363430272493,4.381780460041329,4.079215610874228,4.6260566360562425,6.117548528618306,4.678504034411
70,25.76,25.34,25.84,23.06,48.9,48.4,4.324627151558849,4.1646608505375315,4.871796383265623,4.154082329468206,5.016971197844372,4.947726750741193
71,26.66,25.14,24.52,23.68,48.2,48.82,3.9980495244556438,4.39094522853565,4.295299756710817,4.593212383506777,5.276362383309167,5.152436316928139
72,25.48,23.78,26.7,24.04,50.74,47.82,3.795997892517856,3.9002051228108505,4.561797891182818,3.9595959389816535,4.848958651092005,4.616015597893924
73,26.04,24.48,24.38,25.1,49.48,49.58,3.660382493674671,3.966055975399238,4.706973549957552,4.031128874149275,4.81348106883158,4.51703442537247
74,25.92,24.3,26.18,23.6,49.78,47.9,4.127178212774438,4.243819034784589,3.9632814686822337,4.28485705712571,5.068688193211336,4.464302857109943
75,25.66,24.44,25.24,24.66,49.9,49.1,4.343316705007822,3.747852718557654,3.7659527347007424,4.264317061382748,4.69148164229596,5.1312766442669995
76,25.56,23.76,26.08,24.6,50.68,48.36,4.099560952102066,4.01776057026797,4.034055031850706,3.7735924528226414,4.351735286066927,4.594605532578396
77,25.64,24.22,25.4,24.74,50.14,48.96,3.74571755475503,5.009151624776395,4.233202097703345,3.9739652741311167,4.5078154354409845,5.444116089871707
78,25.74,24.46,25.72,24.08,49.8,48.54,3.9436531287627212,4.968742295591511,4.303672850020085,3.632299547118877,4.551922670696417,5.103763317396291
79,25.88,23.8,25.38,24.94,50.32,48.74,4.101901997854166,3.852272056851645,3.480747046253146,3.9212753027554696,4.096046874731782,5.121757510855039
80,25.82,24.94,25.64,23.6,49.24,48.54,4.343685071457183,3.926372371540937,3.2848744268236496,3.666060555964672,4.438738559545944,4.437161254676237
81,25.04,24.78,25.52,24.66,50.18,49.44,4.12775968292729,4.258121651620583,3.91019181115198,4.217155439392767,4.5549533477303585,5.4411763434022244
82,24.68,24.12,26.3,24.9,51.2,49.02,4.296230906271217,4.057782645731533,3.811823710509184,4.196427051671457,4.98798556533597,4.7602100793977575
83,25.22,23.42,26.32,25.04,51.36,48.46,4.267505125948884,3.826695702561153,4.451696305904076,4.103461953034291,4.52442261509687,4.775814066732497
84,26.82,24.8,25.02,23.36,48.38,48.16,4.950515124711771,4.749736834815168,5.190337175945316,4.590250537824706,5.942692992238451,5.950999915980507
85,26.54,24.16,24.76,24.54,49.3,48.7,4.952615470637712,4.805663325702291,3.9474548762462125,4.570382916124206,5.056678751908213,4.956813492557492
86,25.48,24.72,26.14,23.66,49.8,48.38,5.012943247235101,3.9801507509138396,4.427233899400392,4.111496078071825,4.720169488482378,5.737211866403401
87,25.88,24.9,24.38,24.84,49.22,49.74,4.361834476455979,4.674398357008098,4.321527507722241,4.592864030210344,4.981124371063224,5.509301226108444
88,24.74,24.8,26.2,24.26,50.46,49.06,4.471286168430734,4.349712634186309,4.363484845854286,4.1463719080661345,4.875284607076801,5.053355320972393
89,25.08,24.46,25.5,24.96,50.46,49.42,4.44,4.309106635951355,4.006245124802026,4.171138933193188,4.172337474366137,4.919715438925305
90,25.02,24.64,26.4,23.94,50.34,48.58,4.338156290407251,3.637361681218957,4.878524367060187,3.905944188029317,5.335203838655089,4.477007929409998
91,25.62,24.64,24.78,24.96,49.74,49.6,4.3168970337500525,3.8717437931764027,4.1293583036592985,4.233013111248298,5.191570090059461,4.6
92,25.42,25.16,25.72,23.7,49.42,48.86,4.485933570618272,4.8676893902548874,4.560877108627244,4.210700654285461,5.473901716326298,5.466296735450793
93,25.54,25.54,24.96,23.96,48.92,49.5,3.3058130618654165,4.229468051658507,3.954541692788179,3.687600846078653,4.50262145866161,4.327817001676481
94,25.56,25.48,24.82,24.14,48.96,49.62,3.4880366970546626,3.869056732589999,3.891991777997482,2.9052366512902177,4.711517802152509,4.073769752943826
95,26.04,24.8,24.9,24.26,49.16,49.06,3.9947966155988466,4.009987531152684,4.401136216933078,4.170419643153432,5.108267808171377,4.465019596821497
96,25.38,25.04,25.04,24.54,49.58,49.58,4.647106626708709,4.656006872847161,3.857252908482927,4.992834866085599,5.571678382677881,4.766927731778614
97,25.88,25.32,25.26,23.54,48.8,48.86,4.283176391417939,4.839173483147715,4.088080234046294,4.224736678184808,5.071488933242386,5.023982484045899
98,25.08,26.02,24.38,24.52,48.9,50.54,4.719491498032388,3.9114703117881384,4.757688514394359,4.566136222234286,5.554277630799526,5.142800793342087
99,24.6,25.0,25.62,24.78,50.4,49.78,4.64327470649756,3.9089640571384128,4.873971686417557,3.9206632092032594,5.023942674832187,4.72139809802139
100,25.58,24.9,25.0,24.52,49.52,49.42,4.359311872302784,3.7960505792204615,3.63318042491699,4.574887976770579,4.055810646467609,4.7332441306148585
